stop_id,stop_code,stop_name,stop_lat,stop_lon,zone_id
749,"MATE01","Matejki",52.4048597900,16.8999455200,A
1425,"DRDE02","Droga Dębińska",52.3870132300,16.9305828900,A
980,"LUPBO01","Luboń/Pl. Bojanowskiego",52.3493759069,16.8608866179,B
3330,"GRDLI01","Góra/Długa I",52.4827227400,16.6443198100,C
2493,"SDKUT02","Swarzędz/Kościuszki",52.4048850000,17.0810670000,B
506,"TROJ01","Trójpole",52.4382450600,16.9117682600,A
982,"LUUNI01","Luboń/Unijna",52.3520455744,16.8652253415,B
2133,"SCNWO01","Szczytniki/Nad Wodą",52.3017780000,17.0161590000,B
284,"ZLZIE01","Złotniki/Zielona",52.4920706700,16.8420290300,B
611,"TATR02","Tatrzańska",52.4290282800,16.8485993900,A
1027,"LESZ01","Leszczyńska",52.3762098000,16.8788445100,A
2323,"ZNOSP01","Zimin/Świetlica OSP",52.2945833900,17.1582719500,B
1265,"BLIZ01","Bliźniąt",52.3930785700,16.9808968800,A
762,"BRZA01","Brzask",52.4081418900,16.8754767800,A
2740,"JNPOZ02","Jankowice/Poznańska",52.4432831400,16.6333000500,C
3659,"JOPIA01","Jerzykowo/pl. Piastowski",52.4693963489,17.1714152668,C
3631,"LUPKM04","Luboń/PKM",52.3445502543,16.8916118649,B
888,"PURON03","Puszczykowo/Rondo Heigelmanna",52.2805694800,16.8514030200,C
2222,"KZCOS01","Koziegłowy/Piaskowa COŚ",52.4464440500,16.9837328800,B
1309,"KALAK02","Kamionki/Łąkowa",52.2883077800,16.9818029200,B
1146,"ROSR02","Rondo Śródka",52.4104256300,16.9554669000,A
2247,"KLSZO01","Kleszczewo/Szkoła I",52.3362711900,17.1665857800,B
822,"KASZ01","Kasztanowa",52.3657825100,16.9038945200,A
4023,"LENA41","Lechicka/Naramowicka",52.4404052043,16.9463329099,A
2041,"TPCZE02","Tarnowo Pdg/Czereśniowa",52.4664911900,16.6764292300,C
1750,"PLBOI01","Plewiska/Boisko",52.3683306607,16.8008823651,B
2397,"SDCZW02","Swarzędz/Os. Czwartaków",52.4166860000,17.0829700000,B
2566,"PLL21","Port Lotniczy Ławica",52.4142302500,16.8284017000,A
4145,"SOB94","Os. Sobieskiego",52.4639990717,16.9180721760,A
1823,"KICZY02","Kiekrz/Czysta",52.4834942500,16.7934179500,B
4178,"BOBR02","Bobrzańska",52.3844936500,16.9715807400,A
154,"RRAT75","Rondo Rataje",52.3960300000,16.9490900000,A
522,"DRUS02","Druskienicka",52.4446149700,16.8877859600,A
2562,"TULES03","Tulce/Leśna",52.3447680000,17.0739390000,B
2296,"KFPET01","Karłowice/Pętla",52.4974480200,17.1066468200,C
3249,"LIWIE01","Lisówki/Wieś",52.3213090000,16.6433730000,C
1247,"SDCEG01","Swarzędz/Os. Cegielskiego",52.4010720000,17.0590580000,B
2742,"BUDZ43","Budziszyńska",52.3884800000,16.8481800000,A
1455,"SLAS01","Śląska",52.4242723400,16.9092110800,A
688,"PAPAL01","Palędzie/Leśna",52.3690806300,16.7357758500,C
2647,"JMJMM01","Jeziory Małe/",52.1674859700,17.1476164200,D
3550,"KEPI02","Kępińska",52.3710635000,16.8786349000,A
1767,"PLSKO02","Plewiska/Szkolna",52.3572488300,16.8070922200,B
98,"GLHE46","Głogowska/Hetmańska",52.3902737400,16.8935651400,A
4221,"RKROS94","Rokietnica/ROS",52.5123530512,16.7441690490,B
1600,"ZNTK01","ZNTK",52.3920746900,16.9133832500,A
1843,"STPET01","Starzyny/Rynkowa",52.4929836760,16.7557832514,B
1421,"OBOH02","Os. Bohaterów II Wojny Światowej",52.3828974700,16.9475344600,A
3752,"DHOKE01","Dachowa/Okrężna",52.3038408100,17.0980993300,B
4054,"OLOK41","Os. Łokietka",52.4482262351,16.9450932746,A
644,"ZLOT01","Złotowska",52.4132556400,16.8323753400,A
528,"STLI01","Strzeszyńska Lisner",52.4488588600,16.8952420300,A
498,"SUSZ02","Suszki",52.4460798400,16.9140549500,A
3230,"KOWZG01","Komorniki/Os. Zielone Wzgórze ",52.3251340836,16.8207608030,B
1499,"ORGN02","Orle Gniazdo",52.3903790900,16.9764339100,A
770,"OPAL02","Opalenicka",52.4047812700,16.8875152200,A
2404,"GTDOZ02","Gortatowo/Dożynkowa",52.4244570000,17.1019520000,B
1105,"POLW01","Półwiejska",52.4002463500,16.9264945900,A
2075,"LKBOS02","Lusówko/Bosmańska",52.4346758500,16.6448749500,C
3547,"OKEI01","Okrzei",52.3615329000,16.8853534000,A
274,"ZOWIE02","Złotkowo/Wieś",52.5115741800,16.8391927100,B
3384,"PLSTP04","Plewiska/Straż Pożarna",52.3652111699,16.8073904506,B
443,"BIJDW02","Biedrusko/Jednostka Wojskowa",52.5403913300,16.9447178600,B
1855,"RKSZK02","Rokietnica/Szkoła",52.5098583400,16.7401864200,B
567,"INTP02","Instytut Technologiczno-Przyrodniczy",52.4560162000,16.8556986500,A
246,"CHTYS01","Chludowo/Tysiąclecia",52.5593526200,16.8384256000,C
2402,"GTCME01","Gortatowo/Cmentarz",52.4206330000,17.0955250000,B
1315,"DAPIO02","Daszewice/Piotrowska",52.2991004200,16.9583337300,B
3976,"CEBLE01","Czerwonak/Błękitna",52.4645028455,16.9983680785,B
686,"PANOW01","Palędzie/Nowa",52.3723335300,16.7379570600,C
774,"RYCE02","Rycerska",52.4039720100,16.8666057200,A
608,"LEKA01","Leśnowolska",52.4319771100,16.8222369900,A
14,"BONN41","Bonin",52.4303010700,16.9108599400,A
1976,"BTSKO01","Batorowo/Skośna",52.4205433700,16.7682026400,C
3131,"DOWYZ02","Dopiewo/Wyzwolenia",52.3466068585,16.6903187002,C
503,"PIAT02","Piątkowska",52.4414305600,16.9122533500,A
2646,"JMJMM02","Jeziory Małe/",52.1671102400,17.1484836500,D
783,"WOPO01","Wojska Polskiego",52.4284195100,16.9006102000,A
251,"CHPKM02","Chludowo/PKM",52.5600370600,16.8263996400,C
4006,"OPIA92","Os. Piastowskie",52.3895571818,16.9471740911,A
1390,"DZIE02","Dziedzicka",52.3543038500,16.9228102900,A
698,"ZKZAC02","Zakrzewo/Zacisze",52.3900401000,16.7384438100,C
3701,"DZDB01","Dojazd Biocentrum",52.4328438548,16.8991824949,A
163,"PP71","Politechnika",52.4005864300,16.9487672600,A
1254,"PRZM02","Os. Przemysława",52.3916630400,17.0083528900,A
1501,"PK02","Piaśnicka/Kurlandzka",52.3845809800,16.9868047300,A
791,"SWLE01","Św. Leonarda",52.4340309600,16.9134424000,A
1382,"SWAK01","Św. Antoniego Kościół",52.3639227300,16.9327687900,A
1018,"URAD02","Uradzka",52.3554451100,16.8599709100,A
3558,"DELES01","Dębogóra/Leśna",52.4973436532,17.0924032724,C
740,"GROC03","Grochowska",52.3997552200,16.8760196800,A
1097,"WYSP02","Wyspiańskiego",52.3974319100,16.8996306400,A
215,"PK41","Piaśnicka/Kurlandzka",52.3850783790,16.9874179664,A
127,"PLWI41","Pl. Wielkopolski",52.4103158800,16.9310187000,A
4034,"SZYD02","Szydłowiecka",52.3585747572,16.9452260927,A
642,"KOPC02","Kopciuszka",52.4126148200,16.8391197900,A
1877,"RKTRA02","Rokietnica/Trakt Napoleoński",52.5129754200,16.7314301600,B
1313,"DALIP02","Daszewice/Lipowa",52.2927155600,16.9679685700,B
1963,"SWKLA01","Swadzim/Kładka",52.4415025500,16.7475773700,B
3751,"DHWIA01","Dachowa/Wiatrakowa",52.3023393500,17.0880401100,B
168,"PLWL42","Pl. Wiosny Ludów",52.4051500000,16.9314500000,A
1905,"ZYPET03","Żydowo/Pętla",52.5470043500,16.7510458300,B
741,"GROC04","Grochowska",52.3998923500,16.8763777500,A
705,"ZKBUK02","Zakrzewo/Bukowska",52.4062222900,16.7194696000,C
634,"JASN03","Jasna",52.4106575600,16.8640171900,A
3314,"RKAP46","Rondo Kaponiera",52.4077040000,16.9135160000,A
1314,"DAPET01","Daszewice/Pętla",52.2957547000,16.9627815600,B
1473,"INFL02","Inflancka",52.3855053400,16.9630183400,A
2622,"KDPRO01","Kórnik/Prowent",52.2411298300,17.0898485800,C
558,"KONT02","Kontryma",52.4458905100,16.8570232100,A
1200,"KZSZK04","Koziegłowy/Piaskowa Szkoła",52.4466153423,16.9905465699,B
695,"DOKOS02","Dopiewo/Kościół",52.3581242100,16.6767218800,C
561,"STST04","Stary Strzeszyn",52.4518608100,16.8488594500,A
1092,"SSKA02","Szymborska",52.3930640200,16.8885300600,A
833,"HEWI02","Hetmańska Wiadukt",52.3821631100,16.9286317900,A
1550,"CHRZ02","Chrzanowska",52.3468959600,17.0057443500,A
370,"OSMA02","Os. Marysieńki",52.4619896300,16.9035075400,A
2878,"GWTRU02","Gowarzewo/Truskawkowa",52.3669086500,17.1422413300,B
2509,"JSRDW02","Jasin/Rabowicka I",52.4002010000,17.0943020000,B
3749,"BJPRZ02","Błażejewo/Os. Przylesie",52.2187621800,17.0764783500,C
737,"DRZE02","Drzewieckiego",52.3965305400,16.8671192400,A
1847,"RKROL01","Rokietnica/Rolna",52.5076521200,16.7554776000,B
2551,"ZATRA02","Zalasewo/Transportowa",52.3821030000,17.0672440000,B
1282,"BAKA02","Baraniaka",52.4041324800,16.9544573600,A
1073,"TACZ01","Taczanowskiego",52.3916647700,16.8688547400,A
2394,"KCPRO01","Kicin/Prosta",52.4628655600,17.0081375900,B
1081,"CZNZ02","Częstochowska",52.3841299200,16.8825392400,A
1415,"OBII01","Os. Orła Białego II",52.3760766600,16.9603524000,A
1589,"IPNZ01","IPN",52.3798476600,16.9145805300,A
2149,"KXDZI01","Koninko/Dziennikarska",52.3091129364,17.0163132755,B
181,"ORZE41","Os. Rzeczypospolitej",52.3853846900,16.9448386200,A
1999,"SIKSZ02","Sierosław/Kasztanowa",52.4035058900,16.6744881500,C
745,"RONJ02","Rondo Nowaka-Jeziorańskiego",52.4029096200,16.8910959200,A
970,"LUTRA01","Luboń/Traugutta",52.3446494786,16.8511171109,B
2545,"ZASPA01","Zalasewo/Spacerowa",52.3826220000,17.0734990000,B
1163,"CHEM01","Chemiczna",52.4277794700,16.9658169700,A
2819,"TERM04","Termalna",52.4086928603,16.9727637060,A
802,"RKAP06","Rondo Kaponiera",52.4066642200,16.9133768600,A
3843,"KCNOS02","Kicin/Nowe Osiedle",52.4676962780,17.0111776435,B
1820,"PWSZK02","Pawłowice/Pętla",52.4952270100,16.7968397700,B
320,"SZKL02","Szklarniowa",52.4771069700,16.9062235400,A
2290,"WESZK02","Wierzonka/Szkoła",52.4874200000,17.0920900000,C
1716,"DWZA02","Dworzec Zachodni",52.4009897700,16.9097960300,A
1001,"SYCO02","Sycowska I",52.3643397200,16.8390925000,A
3934,"WAGR02","Wagrowska",52.3747800000,16.9538800000,A
2359,"GRKAT02","Gruszczyn/Katarzyńska",52.4308812925,17.0726724101,B
3962,"DEDAB02","Dębogóra/Dąbrówki",52.4985212224,17.0828698864,C
1450,"ZERO01","Żeromskiego",52.4160765800,16.8921595300,A
69,"RONJ73","Rondo Nowaka-Jeziorańskiego",52.4033902600,16.8889925700,A
3724,"ZLPKM02","Złotniki/PKM",52.4951772031,16.8367580017,B
2484,"SDARM02","Swarzędz/Armii Poznań/Szkoła",52.3955270000,17.0667990000,B
704,"ZKBUK01","Zakrzewo/Bukowska",52.4049495700,16.7180501200,C
1934,"WYZBO02","Wysogotowo/Zbożowa",52.4170901100,16.7751749500,B
3832,"BHPET02","Błażejewko/Pętla",52.1993144100,17.1076877100,C
917,"LUZER02","Luboń/Żeromskiego ",52.3401570994,16.8816357520,B
2763,"DHKLO02","Dachowa/Klonowa",52.2967024000,17.0977384600,B
449,"BOWA02","Bogusława",52.4566334300,16.9480038300,A
536,"WRSZ02","Wrzoska Szpitale",52.4379478400,16.9044367900,A
447,"BURY02","Burysława",52.4583754800,16.9466870000,A
2111,"GRPET02","Góra/Pętla",52.4854372400,16.6294331500,C
3635,"LUPRZ03","Luboń/Przemysłowa",52.3539575344,16.8930876212,B
2451,"PKWIO02","Paczkowo/Wiosenna",52.3993740000,17.1587560000,C
1534,"NIZA02","Niżańska",52.3450729700,16.9846761800,A
1990,"LWGRZ01","Lusowo/Grzybowa",52.4190489600,16.7181421800,C
1865,"MRSZA01","Mrowino/Szkoła",52.5136633700,16.6986138600,B
2392,"CEJAG02","Czerwonak/Jagiełły",52.4607517300,16.9866287400,B
1055,"SJNZ01","Sempołowskiej",52.3628655300,16.8913227000,A
111,"SWCZ72","Św. Czesława",52.3975813800,16.9213722500,A
1760,"KOTOP01","Komorniki/Topolowa",52.3403201000,16.7950742600,B
3333,"CDPOW01","Ceradz Dolny/Powstańców Wielkopolskich",52.4297049300,16.5826634500,C
1722,"POGL74","Poznań Główny",52.4037704900,16.9165050900,A
995,"SYCH01","Sycowska Centrum Handlowe",52.3541640000,16.8385760000,A
1954,"PMWIA03","Przeźmierowo/Wiadukt",52.4363636444,16.7866855892,B
2025,"WLKE02","Wielkie",52.4650515927,16.7594136120,B
2757,"RBSZE01","Robakowo/Szeroka",52.3073130000,17.0746050700,B
1238,"BORO01","Borówki",52.3896412700,17.0317914200,A
81,"WEGO41","Węgorka",52.3920000000,16.8578300000,A
1787,"KNOSL02","Konarzewo/Os. 25-lecia",52.3345553200,16.7245063000,C
2521,"XRIZA01","Kruszewnia/Os. Izabelin",52.3854370000,17.0970420000,C
1373,"ROMI01","Rondo Minikowo",52.3549535600,16.9429748500,A
1339,"CZGLU02","Czapury/Głuszynka",52.3183083400,16.9129405900,B
1006,"KRKA02","Krzepicka",52.3767922500,16.8417003600,A
2636,"BJMJE02","Błażejewo/Mikołajczyka I",52.2172539400,17.0982873900,C
832,"DENZ01","Dębina",52.3785911400,16.9269882600,A
626,"SZPI04","Szpitalna",52.4110533900,16.8777072800,A
1752,"GSPET01","Gołuski/Pętla",52.3613408600,16.7570684300,C
321,"SZKL01","Szklarniowa",52.4775378300,16.9066457200,A
1435,"MOST01","Mostowa",52.4048703800,16.9396370600,A
4170,"PLWI93","Pl. Wielkopolski",52.4113499372,16.9310588318,A
1297,"BRDSZ01","Borówiec/Deszczowa",52.2806415700,17.0382476200,B
3733,"GWAKA01","Gowarzewo/Akacjowa",52.3609733583,17.1320568452,B
3250,"TLPET01","Trzcielin/Pętla",52.3222640000,16.6794880000,C
595,"MIED02","Międzyzdrojska",52.4352223500,16.8088744400,A
309,"SLSTR01","Suchy Las/Strażacka",52.4751292700,16.8836674700,B
208,"ZIII42","Żegrze III",52.3833064700,16.9693135900,A
1790,"COSRD01","Chomęcice/Środkowa",52.3315831300,16.7464038700,C
2100,"GRCIE01","Góra/Ciepła",52.4752718300,16.6427622100,C
2038,"TPKAW02","Tarnowo Pdg/Karolewo II",52.4720947394,16.6960298772,C
1525,"RODA02","Rodawska",52.3630699200,16.9967864700,A
2233,"GWCZE02","Gowarzewo/Czereśniowa",52.3594012200,17.1306838900,B
3653,"JKJAN02","Jankowo/",52.4441853926,17.1693639655,C
430,"LOPI02","Łopianowa",52.4867720900,16.9424779000,A
1445,"URMA02","Urząd Marszałkowski",52.4155021600,16.9262979400,A
169,"LAKO41","Łąkowa",52.4019500000,16.9342500000,A
71,"RONJ74","Rondo Nowaka-Jeziorańskiego",52.4018848800,16.8891387700,A
2969,"SZNZ02","Szeligowskiego I",52.4551371065,16.9186919937,A
905,"LUKRE01","Luboń/Kręta",52.3204501904,16.8805584499,B
4195,"SLPOZ03","Suchy Las/Os. Poziomkowe",52.4692060000,16.8736460000,B
357,"SYPU02","Synów Pułku",52.4598768800,16.8743058000,A
579,"KIKO02","Kiekrz Kościół",52.4773571300,16.7842541400,A
1286,"WOLK02","Wołkowyska",52.4003547200,16.9686933200,A
1264,"BLIZ02","Bliźniąt",52.3931962200,16.9805026000,A
1401,"STMA01","Starołęka Mała",52.3763782000,16.9399300500,A
956,"WIBRZ01","Wiry/Brzoskwiniowa",52.3296370124,16.8363890627,B
2342,"WZKOS02","Wierzenica/Kościół",52.4626790000,17.0697680000,C
1205,"KAIN01","Karolin PKM",52.4393610952,16.9822085465,A
1417,"SZII02","Os. Stare Żegrze",52.3806136000,16.9567160600,A
1184,"JANI01","Janikowo",52.4364344700,17.0183890100,A
3228,"KOTRU01","Komorniki/Truskawkowa",52.3277149766,16.8228268619,B
1845,"RKGOL01","Rokietnica/Golęcińska",52.5052187500,16.7593708900,B
1320,"BBJDW01","Babki/Jednostka Wojskowa",52.3115864386,16.9379506139,B
2408,"SDPOL02","Swarzędz/Polna",52.4083100000,17.0845070000,B
1454,"KLIN01","Klin",52.4190371400,16.9135836600,A
1010,"CEDZ02","Cedzyńska",52.3670087900,16.8499730300,A
707,"DBBUK02","Dąbrowa/Szkolna",52.4037507600,16.7398011500,C
1377,"GARA02","Garaszewo",52.3520455744,16.9567517497,A
483,"WIII01","Wilczak II",52.4314715500,16.9517450500,A
244,"CHRYN02","Chludowo/Rynek",52.5552510800,16.8493123200,C
1091,"SSKA01","Szymborska",52.3927756900,16.8897563700,A
2442,"SBDZI02","Sarbinowo/Dzika",52.4237620000,17.1564120000,C
1452,"ZERO06","Żeromskiego",52.4145537400,16.8907383800,A
1164,"CHEM02","Chemiczna",52.4272314800,16.9667300600,A
3201,"DOWJE01","Dopiewo/Więckowska I",52.3679249590,16.6665147505,C
1411,"OB I01","Os. Orła Białego I",52.3754060900,16.9651236900,A
2142,"BRDEB02","Borówiec/Dębowa",52.2906560000,17.0449730000,B
85,"BALT42","Bałtyk",52.4065000000,16.9110600000,A
2497,"UZPAL01","Uzarzewo/Pętla (Pałac)",52.4533680000,17.1235590000,C
3867,"FONA01","Folwarczna",52.3886700000,17.0093500000,A
476,"LENA01","Lechicka/Naramowicka",52.4404879500,16.9469715200,A
2272,"KCROL02","Kicin/Rolna",52.4696196800,17.0257032400,B
2144,"BRREK02","Borówiec/Rekreacyjna",52.2872070000,17.0463160000,B
708,"DBWIK01","Dąbrowa/Krótka",52.4008825100,16.7447766900,C
2894,"TUKRA03","Tulce/Krańcowa",52.3495336800,17.1001830600,B
937,"LUWPL02","Luboń/Wojska Polskiego",52.3434136688,16.8758212720,B
1209,"GDYN02","Gdyńska",52.4303771340,16.9788880948,A
392,"OSBA04","Os. Batorego",52.4595441500,16.9266402500,A
2660,"BELAS01","Biernatki/Laskowa",52.2271642900,17.1065144500,C
641,"FOED01","Folwark Edwardowo",52.4125853000,16.8465094400,A
209,"OCZ71","Os. Czecha",52.3861726200,16.9754798600,A
2664,"KDMOD02","Kórnik/Modrzewiowa",52.2416504400,17.0960991100,C
758,"BUKO02","Bukowska",52.4092553900,16.8881746500,A
1754,"GSSZK02","Gołuski/Szkolna",52.3579649800,16.7528569100,C
250,"CHPKM01","Chludowo/PKM",52.5599405900,16.8271220300,C
759,"GROD01","Grodziska",52.4100725300,16.8858516400,A
650,"WIEC02","Wieczorynki",52.4083118100,16.8410443600,A
627,"SZPI03","Szpitalna",52.4108285900,16.8803452600,A
2658,"BEJAR01","Biernatki/Jarzębinowa",52.2142339900,17.1168193700,C
2206,"OWOGR02","Owińska/Gospodarstwo Ogrodnicze",52.5030195600,16.9760676800,C
2275,"KYTRA02","Kliny/Trakt",52.4762967800,17.0353960600,C
3176,"OJAG03","Os. Jagiellońskie",52.3941706845,16.9588473237,A
257,"ZIPOG02","Zielątkowo/Pogodna",52.5598768500,16.8048330200,C
2474,"SDDDW01","Swarzędz/Działkowa II",52.4093760000,17.0570010000,B
679,"DKLAS01","Dąbrówka/Las",52.3865919900,16.7458051000,C
1139,"KATE01","Katedra",52.4100161100,16.9481008200,A
1068,"TREB01","Trębacka",52.3872766500,16.8676496600,A
4051,"JROL42","Jasna Rola",52.4514838382,16.9449456990,A
1432,"MORO01","Most Św. Rocha",52.4022680400,16.9406147500,A
2197,"OWKSP03","Owińska/Ks. Piotrowskiego",52.5165575700,16.9751442200,C
1953,"BNPRZ02","Baranowo/Przemysława",52.4339241270,16.7961599449,B
728,"ROSK02","Rondo Skubiszewskiego",52.3904582944,16.8552492287,A
938,"LUZSK01","Luboń/Zespół Szkół",52.3487445431,16.8969688604,B
941,"LUDEB01","Luboń/Dębiecka",52.3531999753,16.9016322504,B
1538,"KRNY01","Krzesiny",52.3411015200,16.9877945500,A
2032,"NAKOB01","Napachanie/Kobylnicka",52.4844692373,16.7284227289,B
2435,"LOLIP02","Łowęcin/Lipowa",52.4136140000,17.1214650000,C
2524,"ZAOSE01","Zalasewo/Os. Europejskie",52.3925200000,17.0914510000,B
1224,"ZIEM02","Ziemowita",52.4030322400,17.0199875800,A
2943,"BOZSZ01","Bolechowo-Os./Zespół Szkół",52.5503881700,16.9762534700,C
173,"AWF73","AWF",52.3990100000,16.9360200000,A
1811,"KOJEZ01","Komorniki/Jeziorna",52.3313424108,16.8031550299,B
1104,"UE02","Uniwersytet Ekonomiczny",52.4053601300,16.9185000700,A
597,"CZKA01","Człopska",52.4351845000,16.8156774100,A
2869,"TRLIP01","Trzek/Lipowa",52.3567172500,17.1706833300,B
3993,"RRAT71","Rondo Rataje",52.3946000000,16.9498000000,A
1693,"KRAS42","Kraszewskiego",52.4089536100,16.9033531800,A
11,"UP41","Uniwersytet Przyrodniczy",52.4263916700,16.9059923800,A
1107,"OPL03","Os. Pod Lipami",52.4309114800,16.9347196000,A
2745,"KKNZ01","Koszalińska",52.4690057600,16.8213839100,A
2074,"LKBOS01","Lusówko/Bosmańska",52.4346932400,16.6447847100,C
1803,"SZNOW01","Szreniawa/Nowa",52.3136806826,16.7900207985,C
3697,"WOPO08","Wojska Polskiego",52.4283784487,16.8972787692,A
3225,"KOWID02","Komorniki/Widokowa",52.3303769288,16.8183995929,B
2212,"CEOPP01","Czerwonak/Os. Przylesie PKM",52.4805430700,16.9785901400,B
1317,"DALES02","Daszewice/Leśna",52.3019869700,16.9538963400,B
527,"SZKA01","Szczawnicka",52.4387452000,16.8902098900,A
2556,"GAPET01","Garby Wielkie/Pętla",52.3722850000,17.0740970000,C
1275,"ANST01","Antoninek PKM",52.4095374000,17.0288256500,A
2121,"TUOSP02","Tulce/Przylesie",52.3459140900,17.0628576400,B
107,"KOSI71","Kosińskiego",52.3893013500,16.9182392900,A
1013,"TYNZ02","Tyniecka ",52.3621900300,16.8580446400,A
971,"LUTRA02","Luboń/Traugutta",52.3442255186,16.8479147197,B
116,"WIER41","Wierzbięcice",52.4019271300,16.9205211600,A
3877,"BYTSK06","Bytyń/Szkolna",52.4873150000,16.5028590000,C
1687,"MT46","Most Teatralny",52.4116333700,16.9144439600,A
2568,"MGLES01","M. Goślina/Leśna",52.5646904900,16.9895134800,C
1531,"STRA01","Strzyżowska",52.3551592000,16.9806085400,A
453,"BRON02","Bronisza",52.4535140500,16.9477138700,A
684,"DKKAS01","Dąbrówka/Kasztanowa",52.3774399400,16.7428272300,C
1046,"OKUL02","Okulickiego",52.3593689100,16.8813093200,A
1410,"SARB02","Sarbinowska",52.3744328800,16.9643234200,A
2752,"RBSKO02","Robakowo/Szkolna Rondo",52.3093387000,17.0695154800,B
1434,"GROL02","Grobla",52.4067775400,16.9376870900,A
2420,"SDRAC03","Swarzędz/Os. Raczyńskiego",52.3999340000,17.0647660000,B
3860,"MWKOL03","Miękowo/Kolejowa",52.4983504319,16.9772647628,C
2883,"RYWI72","Rynek Wildecki",52.3930533961,16.9207137799,A
2151,"KXPIS01","Koninko/Pisarska",52.3068920832,17.0139077927,B
1216,"LOMZ01","Łomżyńska",52.4095850100,16.9847628200,A
500,"WLOA02","Włościańska",52.4441993600,16.9133433500,A
3118,"SKKOS02","Skórzewo/Kościół",52.3909629095,16.7904044951,B
689,"DPDOP02","Dopiewiec/",52.3599654400,16.7087657600,C
1071,"JUGO01","Jugosłowiańska",52.3911291500,16.8659712900,A
1961,"SWWIA01","Swadzim/Wiadukt",52.4410449100,16.7532104500,B
1378,"PINC01","Pińczowska",52.3596976400,16.9407934400,A
51,"POLA41","Połabska",52.4352225400,16.9319816600,A
1079,"KORD04","Kordeckiego",52.3872202000,16.8804214000,A
2168,"CZSTA02","Czapury/Stacja Energetyczna",52.3312441200,16.9111392100,B
1206,"KAIN02","Karolin PKM",52.4393700962,16.9820019407,A
2021,"CYJOD02","Chyby/Jodłowa",52.4571165834,16.7658331521,B
2078,"LKPET01","Lusówko/Pętla",52.4275842900,16.6541604700,C
631,"BUPO02","Bułgarska/Polska",52.4117817500,16.8691817400,A
2289,"WEPET04","Wierzonka/Pętla",52.4777490000,17.0949170000,C
513,"STKA01","Strzeszyńska",52.4437428300,16.9033924900,A
1785,"KNPET02","Konarzewo/Pętla",52.3347636800,16.7172029700,C
1257,"ZELA02","Żelazna",52.3923997500,16.9985012200,A
142,"TERM42","Termalna",52.4091574800,16.9721856000,A
3103,"MGPOZ02","M. Goślina/Poznańska",52.5730662799,17.0095838266,C
1577,"KOLE02","Kolejowa",52.3871161600,16.9022027100,A
56,"PIAT41","Piątkowska",52.4415302943,16.9112689393,A
1494,"Z I01","Żegrze I",52.3792237500,16.9617591600,A
2360,"SDKOS01","Swarzędz/Os. Kościuszkowców",52.4210660000,17.0809150000,B
1267,"KURL01","Kurlandzka",52.3921056100,16.9821322500,A
1835,"KZDZI02","Koziegłowy/Działki",52.4505777400,17.0051675000,B
